"movieId","title","genres"
3205,"Holiday (Jour de fête) (1949)","Comedy"
3207,"Big Store, The (1941)","Comedy"
3209,"My Name Is Ivan (a.k.a. Ivan's Childhood) (Ivanovo detstvo) (1962)","Drama|War"
3217,"Chant of Jimmy Blacksmith, The (1978)","Drama"
3219,"Let Him Have It (1991)","Crime|Drama"
3222,"Clean (2004)","Drama"
3224,"Wilson (1944)","Drama"
3228,"Hitchhiker's Guide to the Galaxy, The (2005)","Adventure|Comedy|Sci-Fi"
3229,"King's Game (Kongekabale) (2004)","Thriller"
3233,"Eiger Sanction, The (1975)","Action|Thriller"
3238,"F for Fake (Vérités et mensonges) (1974)","Documentary|Mystery"
3240,"Amityville Horror, The (2005)","Horror|Thriller"
3245,"Act of Violence (1948)","Drama|Film-Noir|Thriller"
3246,"Miracle in Milan (Miracolo a Milano) (1951)","Comedy|Drama|Fantasy"
3248,"Before the Fall (NaPolA - Elite für den Führer) (2004)","Drama|War"
3249,"Frisco Kid, The (1979)","Comedy|Western"
3251,"State Property 2 (2005)","Action|Crime|Drama"
3252,"Year of the Yao, The (2004)","Documentary"
3253,"House of D (2004)","Drama"
3254,"Palindromes (2004)","Adventure|Comedy|Drama"
3256,"Down and Derby (2005)","Children|Comedy"
3257,"Wake In Providence, A (1999)","Comedy"
3258,"Lot Like Love, A (2005)","Comedy|Drama|Romance"
3259,"King's Ransom (2005)","Comedy|Crime"
3261,"Game of Their Lives, The (2005)","Drama"
3262,"Madison (2001)","Drama"
3263,"Enron: The Smartest Guys in the Room (2005)","Documentary"
3264,"xXx: State of the Union (2005)","Action|Adventure|Crime|Thriller"
3266,"Death of a Dynasty (2003)","Comedy"
3267,"Kingdom of Heaven (2005)","Action|Drama|Romance|War"
3268,"House of Wax (2005)","Horror|Thriller"
3269,"Crash (2004)","Crime|Drama"
3270,"Jiminy Glick in La La Wood (2004)","Comedy|Mystery"
3272,"Mysterious Skin (2004)","Drama|Mystery"
3274,"Mischief (1985)","Comedy|Romance"
3276,"Jubal (1956)","Western"
3277,"Viva María! (1965)","Adventure|Comedy|Western"
3283,"San Francisco (1936)","Drama|Musical|Romance"
3287,"Satan's Tango (Sátántangó) (1994)","Drama"
3290,"Kes (1969)","Drama"
3292,"Buying the Cow (2002)","Comedy|Romance"
3296,"Cocoanuts, The (1929)","Comedy|Musical"
3298,"Road House (1948)","Drama|Film-Noir"
3301,"Kids Return (Kizzu ritân) (1996)","Drama"
3303,"Off the Map (2003)","Comedy|Drama"
3311,"Crackerjack (2002)","Comedy"
3313,"Dear Wendy (2005)","Drama"
3315,"Unleashed (a.k.a. Danny The Dog) (2005)","Action|Drama|Thriller"
3318,"Ugly, Dirty and Bad (Brutti sporchi e cattivi) (1976)","Comedy|Drama"
3319,"Léolo (1992)","Comedy|Drama"
3324,"Star Wars: Episode III - Revenge of the Sith (2005)","Action|Adventure|Fantasy|Sci-Fi"
3325,"Kicking & Screaming (2005)","Comedy"
3326,"Monster-in-Law (2005)","Comedy|Romance"
3332,"Deep Blue (2003)","Documentary"
3335,"Snow Walker, The (2003)","Adventure|Drama"
3337,"Divorce - Italian Style (Divorzio all'italiana) (1961)","Comedy"
3340,"9 Songs (2004)","Drama|Romance"
3342,"Bad Guy (Nabbeun namja) (2001)","Drama"
3345,"Simon (2004)","Comedy|Drama"
3346,"December 7th (1943)","Documentary|War"
3348,"Madagascar (2005)","Adventure|Animation|Children|Comedy"
3350,"Somersault (2004)","Drama"
3351,"Airborne (1993)","Adventure|Comedy"
3353,"Mad Hot Ballroom (2005)","Children|Documentary"
3355,"Tell Them Who You Are (2004)","Documentary"
3356,"Dominion: Prequel to the Exorcist (2005)","Horror|Thriller"
3357,"Longest Yard, The (2005)","Comedy|Drama"
3358,"Saving Face (2004)","Comedy|Drama|Romance"
3360,"Cinderella Man (2005)","Drama|Romance"
3361,"Sisterhood of the Traveling Pants, The (2005)","Adventure|Comedy|Drama"
3363,"Lords of Dogtown (2005)","Action|Comedy|Drama"
3364,"After You (Après vous...) (2003)","Comedy|Romance"
3365,"Rock School (2005)","Documentary"
3366,"Mr. & Mrs. Smith (2005)","Action|Adventure|Comedy|Romance|Thriller"
3368,"Adventures of Shark Boy & Lava Girl in 3-D, The (2005)","Action|Adventure|Children|Fantasy"
3369,"High Tension (a.k.a. Switchblade Romance) (Haute tension) (2003)","Horror|Thriller"
3370,"Honeymooners, The (2005)","Comedy"
3371,"Parineeta (2005)","Drama|Musical|Romance"
3377,"Ladies in Lavender (2004)","Comedy|Drama|Romance"
3378,"It's All Gone Pete Tong (2004)","Comedy|Drama|Musical"
3382,"Innocent Voices (Voces inocentes) (2004)","Drama|War"
3386,"Quo Vadis (1951)","Drama|Romance"
3388,"Batman Begins (2005)","Action|Crime"
3392,"Perfect Man, The (2005)","Comedy|Drama|Romance"
3393,"My Summer of Love (2004)","Drama|Romance"
3394,"Heights (2004)","Drama"
3396,"Deal, The (2005)","Drama"
3397,"Bridge of San Luis Rey, The (2004)","Drama"
3398,"Saint Ralph (2004)","Comedy|Drama"
3400,"Herbie: Fully Loaded (2005)","Adventure|Comedy|Romance"
3401,"Yes (2004)","Drama"
3402,"Land of the Dead (2005)","Action|Horror|Thriller"
3403,"Bewitched (2005)","Comedy|Fantasy|Romance"
3404,"Rize (2005)","Documentary"
3410,"Me and You and Everyone We Know (2005)","Comedy|Drama"
3412,"Three... Extremes (Saam gaang yi) (2004)","Horror"
3415,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)","Comedy|Crime|Drama|Romance"
3416,"Somebody Up There Likes Me (1956)","Action|Crime|Drama"
3423,"Cop and ½ (1993)","Comedy"
3430,"Room Service (1938)","Comedy"
3432,"At the Circus (1939)","Comedy|Musical"
3436,"War of the Worlds (2005)","Action|Adventure|Sci-Fi|Thriller"
3439,"Gambit (1966)","Comedy|Crime"
3440,"Billion Dollar Brain (1967)","Drama|Thriller"
3442,"March of the Penguins (Marche de l'empereur, La) (2005)","Documentary"
3449,"Rebound (2005)","Comedy"
3452,"Dark Water (2005)","Drama|Horror|Thriller"
3453,"Beat That My Heart Skipped, The (De battre mon coeur s'est arrêté) (2005)","Drama"
3455,"Fantastic Four (2005)","Action|Adventure|Fantasy|Sci-Fi"
3456,"Murderball (2005)","Documentary"
3457,"Saraband (2003)","Drama"
3458,"Julie Johnson (2001)","Drama"
3459,"Wedding Crashers (2005)","Comedy|Romance"
3460,"Happy Endings (2005)","Comedy|Drama"
3462,"C.H.O.M.P.S. (1979)","Comedy|Sci-Fi"
3463,"Hindenburg, The (1975)","Drama|Thriller"
3465,"Staying Together (1989)","Comedy|Drama"
3466,"Twin Sitters (1994)","Thriller"
3468,"Conflict (1945)","Drama|Film-Noir"
3469,"Russian Dolls (Les Poupées russes) (2005)","Comedy|Romance"
3479,"Hustle & Flow (2005)","Crime|Drama"
3482,"Hardware (1990)","Action|Horror|Sci-Fi"
3483,"Appaloosa, The (1966)","Western"
3487,"Island, The (2005)","Action|Drama|Sci-Fi|Thriller"
3489,"Bad News Bears (2005)","Children|Comedy"
3490,"Devil's Rejects, The (2005)","Action|Crime|Horror"
3491,"Last Days (2005)","Drama"
3493,"November (2004)","Drama|Mystery"
3494,"Sky High (2005)","Action|Adventure|Children|Comedy"
3495,"Stealth (2005)","Action|Adventure|Sci-Fi|Thriller"
3496,"Must Love Dogs (2005)","Comedy|Romance"
3497,"Aristocrats, The (2005)","Comedy|Documentary"
3500,"Twice in a Lifetime (1985)","Drama"
3501,"Georgy Girl (1966)","Comedy"
3508,"Serenity (2005)","Action|Adventure|Sci-Fi|Western"
3512,"Broken Flowers (2005)","Comedy|Drama"
3517,"Star, The (1952)","Drama"
3519,"Browning Version, The (1951)","Drama"
3521,"Heart Is Deceitful Above All Things, The (2004)","Drama"
3526,"Dukes of Hazzard, The (2005)","Action|Adventure|Comedy"
3527,"Chumscrubber, The (2005)","Comedy|Drama"
3528,"Secuestro Express (2004)","Action|Drama|Thriller"
3529,"Junebug (2005)","Comedy|Drama"
3531,"Deuce Bigalow: European Gigolo (2005)","Comedy"
3532,"Skeleton Key, The (2005)","Drama|Horror|Mystery|Thriller"
3533,"Four Brothers (2005)","Action|Crime|Drama"
3534,"Great Raid, The (2005)","Action|Drama|War"
3535,"Asylum (2005)","Romance|Thriller"
3537,"Pretty Persuasion (2005)","Comedy|Drama"
3538,"Grizzly Man (2005)","Documentary"
3542,"24th Day, The (2004)","Thriller"
3544,"Prime Cut (1972)","Action|Crime|Drama"
3548,"Best of Everything, The (1959)","Drama|Romance"
3551,"Summer Magic (1963)","Children|Comedy|Musical"
3554,"Three Stooges Meet Hercules, The (1962)","Comedy|Fantasy"
3555,"Race with the Devil (1975)","Action|Horror|Mystery"
3556,"Acacia (2003)","Horror"
3570,"My Date with Drew (2004)","Comedy|Documentary|Romance"
3599,"Duma (2005)","Adventure|Drama"
3689,"40 Year Old Virgin, The (2005)","Comedy|Romance"
3703,"Red Eye (2005)","Drama|Thriller"
3716,"Man of the West (1958)","Western"
3728,"Dreamchild (1985)","Drama|Fantasy|Romance"
3742,"Hidden (a.k.a. Cache) (Caché) (2005)","Drama|Thriller"
3756,"Supercross (2005)","Action"
3757,"Valiant (2005)","Adventure|Animation|Children|Comedy|Fantasy|War"
3760,"Brothers Grimm, The (2005)","Adventure|Comedy|Fantasy"
3768,"Baxter, The (2005)","Comedy|Drama|Romance"
3773,"Cave, The (2005)","Action|Adventure|Horror|Sci-Fi|Thriller"
3775,"Undiscovered (2005)","Comedy|Drama|Romance"
3776,"Dirty Deeds (2005)","Comedy"
3777,"Constant Gardener, The (2005)","Drama|Thriller"
3778,"Transporter 2 (Le Transporteur II) (2005)","Action|Crime|Thriller"
3780,"Margaret Cho: Assassin (2005)","Comedy"
3781,"Just Like Heaven (2005)","Comedy|Romance"
3782,"Proof (2005)","Drama"
3783,"Lord of War (2005)","Action|Crime|Drama|Romance|Thriller|War"
3785,"Venom (2005)","Horror|Thriller"
3786,"Cry Wolf (2005)","Horror|Thriller"
3787,"Everything Is Illuminated (2005)","Adventure|Comedy|Drama"
3788,"Thumbsucker (2005)","Comedy|Drama"
3789,"Thing About My Folks, The (2005)","Comedy"
3791,"HellBent (2004)","Horror|Thriller"
3792,"G (2002)","Drama|Romance"
3794,"In Old Chicago (1937)","Action|Drama|Musical|War"
3812,"Family Guy Presents: Stewie Griffin - The Untold Story (2005)","Adventure|Animation|Comedy"
3818,"Revenge of the Ninja (1983)","Action|Drama"
3871,"Go West (1940)","Comedy|Musical|Western"
3875,"Why We Fight (2005)","Documentary"
3880,"Gertrud (1964)","Drama"
3887,"Come Drink with Me (Da zui xia) (1966)","Action|Adventure|Crime"
3893,"Doom (2005)","Action|Horror|Sci-Fi"
3894,"Domino (2005)","Crime|Drama|Thriller"
3895,"Waiting... (2005)","Comedy"
3896,"Aeon Flux (2005)","Action|Sci-Fi"
3907,"Unfinished Life, An (2005)","Drama"
3908,"Man, The (2005)","Action|Comedy|Crime"
3917,"Woyzeck (1979)","Drama"
3938,"Exorcism of Emily Rose, The (2005)","Drama|Horror|Mystery|Thriller"
3939,"Flightplan (2005)","Action|Drama|Thriller"
3940,"Corpse Bride (2005)","Animation|Comedy|Fantasy|Musical|Romance"
3942,"Hooligans (a.k.a. Green Street Hooligans) (2005)","Action|Crime|Drama"
3943,"History of Violence, A (2005)","Action|Crime|Drama|Thriller"
3944,"Oliver Twist (2005)","Drama"
3945,"Greatest Game Ever Played, The (2005)","Drama"
3947,"Capote (2005)","Crime|Drama"
3958,"Final Fantasy VII: Advent Children (2004)","Action|Adventure|Animation|Fantasy|Sci-Fi"
3959,"Côte d'Azur (Crustacés et coquillages) (2005)","Comedy|Musical|Romance"
3961,"Roll Bounce (2005)","Comedy|Drama|Romance"
3962,"Daltry Calhoun (2005)","Comedy|Drama"
3964,"Into the Blue (2005)","Action|Adventure|Crime|Thriller"
3965,"Prize Winner of Defiance Ohio, The (2005)","Drama"
3966,"MirrorMask (2005)","Adventure|Children|Drama|Fantasy"
3978,"Innocence (2004)","Drama|Fantasy|Mystery"
3979,"4 (2005)","Drama"
3982,"Flowers of St. Francis (Francesco, giullare di Dio) (1950)","Drama"
3991,"Wallace & Gromit: The Curse of the Were-Rabbit (2005)","Adventure|Animation|Children|Comedy"
3995,"Kiss Kiss Bang Bang (2005)","Action|Comedy|Mystery|Thriller"
3999,"Bittersweet Life, A (Dalkomhan insaeng) (2005)","Action|Crime|Drama"
4009,"Bubble (2006)","Crime|Drama|Mystery"
4011,"Darwin's Nightmare (2004)","Documentary"
4023,"Beowulf & Grendel (2005)","Action|Adventure|Drama|Fantasy"
4026,"No Direction Home: Bob Dylan (2005)","Documentary"
4029,"Valerie and Her Week of Wonders (Valerie a týden divu) (1970)","Fantasy|Horror"
4036,"Goal! (2005)","Drama"
4042,"Forty Shades of Blue (2005)","Drama"
4049,"Angels in America (2003)","Drama|Fantasy"
4063,"Factotum (2005)","Drama"
4075,"Don't Come Knocking (2005)","Drama|Western"
4085,"In Her Shoes (2005)","Comedy|Drama"
4090,"Mother of Mine (Äideistä parhain) (2005)","Drama"
4093,"55 Days at Peking (1963)","Drama|War"
4098,"Squid and the Whale, The (2005)","Comedy|Drama"
4111,"Two for the Money (2005)","Drama"
4112,"Separate Lies (2005)","Drama|Romance"
4121,"Star Wreck: In the Pirkinning (2005)","Action|Comedy|Sci-Fi"
4136,"Brokeback Mountain (2005)","Drama|Romance"
4143,"Elizabethtown (2005)","Comedy|Drama|Romance"
4144,"North Country (2005)","Drama"
4151,"Good Night, and Good Luck. (2005)","Crime|Drama|Film-Noir"
4154,"Dreamer: Inspired by a True Story (2005)","Children|Drama"
4160,"Detective Story (1951)","Crime|Drama|Film-Noir"
4163,"Proposition, The (2005)","Action|Crime|Drama|Western"
4165,"Gospel, The (2005)","Drama"
4166,"Dandelion (2004)","Drama"
4167,"C.S.A.: The Confederate States of America (2004)","Comedy|Drama"
4170,"Fog, The (2005)","Action|Horror|Mystery|Thriller"
4171,"Loggerheads (2005)","Drama"
4172,"Left Behind: World at War (2005)","Drama"
4174,"Protocols of Zion (2005)","Documentary"
4175,"Living 'til the End (2005)","Drama"
4176,"Shopgirl (2005)","Comedy|Drama|Romance"
4177,"Kids in America (2005)","Comedy|Drama"
4178,"Where the Truth Lies (2005)","Drama|Thriller"
4180,"After School Special (a.k.a. Barely Legal) (2003)","Comedy"
4181,"Emmanuel's Gift (2005)","Documentary"
4182,"Stay (2005)","Thriller"
4183,"Confess (2005)","Drama|Thriller"
4185,"Legend of Zorro, The (2005)","Action|Adventure|Drama|Western"
4186,"God's Sandbox (Tahara) (2002)","Drama"
4188,"New York Doll (2005)","Documentary"
4189,"Weather Man, The (2005)","Comedy|Drama"
4190,"Saw II (2005)","Horror|Thriller"
4191,"Prime (2005)","Comedy|Drama|Romance"
4195,"One Wonderful Sunday (Subarashiki nichiyobi) (1947)","Drama|Romance"
4216,"Teorema (1968)","Drama"
4223,"Little Fish (2005)","Crime|Drama|Romance|Thriller"
4225,"American Pie Presents Band Camp (2005)","Comedy"
4231,"Life is a Miracle (Zivot je cudo) (2004)","Comedy|Drama|Romance|War"
4243,"Manderlay (2005)","Drama"
4246,"Nine Lives (2005)","Drama"
4248,"South Central (1992)","Action|Crime|Drama"
4265,"Duck Season (Temporada de patos) (2004)","Comedy"
4280,"Revolver (2005)","Crime|Drama|Thriller"
4295,"Jarhead (2005)","Action|Drama|War"
4303,"Usphizin (2004)","Comedy|Drama"
4304,"Chicken Little (2005)","Action|Adventure|Animation|Children|Comedy|Sci-Fi"
4314,"Dead Man's Shoes (2004)","Crime|Thriller"
4315,"Merry Christmas (Joyeux Noël) (2005)","Drama|War"
4324,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)","Comedy|Drama"
4325,"Zombie and the Ghost Train (Zombie ja Kummitusjuna) (1991)","Comedy|Drama"
4335,"Get Rich or Die Tryin' (2005)","Action|Crime|Drama|Musical"
4337,"Just Friends (2005)","Comedy|Romance"
4338,"Syriana (2005)","Drama|Thriller"
4339,"Calamari Union (1985)","Comedy"
4344,"Derailed (2005)","Drama|Thriller"
4346,"Pride & Prejudice (2005)","Drama|Romance"
4358,"Wolf Creek (2005)","Crime|Horror|Mystery|Thriller"
4360,"Descent, The (2005)","Action|Adventure|Horror|Thriller"
4363,"Takeshis' (2005)","Comedy|Drama"
4371,"Harry Potter and the Goblet of Fire (2005)","Adventure|Fantasy|Thriller"
4372,"Dinner with Friends (2001)","Comedy|Drama"
4373,"Walk the Line (2005)","Drama|Musical|Romance"
4375,"Rent (2005)","Drama|Musical|Romance"
4377,"Fists in the Pocket (I Pugni in tasca) (1965)","Drama"
4380,"Zathura (2005)","Action|Adventure|Children|Fantasy"
4383,"C.R.A.Z.Y. (2005)","Comedy|Drama"
4385,"Lonesome Jim (2005)","Drama|Romance"
4393,"Sarah Silverman: Jesus Is Magic (2005)","Comedy|Musical"
4395,"Bee Season (2005)","Drama"
4396,"Breakfast on Pluto (2005)","Comedy|Drama"
4397,"Ice Harvest, The (2005)","Action|Comedy|Crime|Thriller"
4399,"Yours, Mine and Ours (2005)","Comedy|Romance"
4400,"In the Mix (2005)","Comedy|Crime|Romance"
4401,"Libertine, The (2004)","Drama"
4402,"First Descent (2005)","Documentary"
4404,"Wild Geese, The (1978)","Action|Adventure|Drama|War"
4406,"Hondo (1953)","Western"
4412,"Bird with the Crystal Plumage, The (L'Uccello dalle piume di cristallo) (1970)","Crime|Horror|Mystery|Thriller"
4414,"Good Woman, A (2004)","Comedy|Drama|Romance"
4427,"Driver, The (1978)","Action|Crime|Film-Noir"
4444,"Match Point (2005)","Crime|Drama|Romance"
4451,"Nazarín (1959)","Drama"
4461,"Deep, The (1977)","Adventure|Horror|Mystery|Thriller"
4463,"Dying Gaul, The (2005)","Drama|Romance"
4475,"Paradise Now (2005)","Drama|Thriller|War"
4480,"Kid & I, The (2005)","Comedy"
4481,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)","Action|Adventure|Children|Fantasy"
4482,"King Kong (2005)","Action|Adventure|Drama|Fantasy|Thriller"
4484,"Memoirs of a Geisha (2005)","Drama|Romance"
4485,"Family Stone, The (2005)","Comedy|Drama|Romance"
4486,"Promise, The (Wu ji) (2005)","Action|Drama|Fantasy"
4488,"Kiss of Death (1947)","Crime|Drama|Film-Noir"
4493,"Havoc (2005)","Crime|Drama|Romance"
4495,"Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967)","Action|Drama"
4503,"Ivan the Terrible, Part Two (Ivan Groznyy II: Boyarsky zagovor) (1958)","Drama"
4507,"Matador, The (2005)","Comedy|Drama|Thriller"
4509,"Look Both Ways (2005)","Drama"
4514,"Mozart and the Whale (2005)","Comedy|Drama|Romance"
4523,"They Died with Their Boots On (1941)","Drama|Romance|War|Western"
4527,"Three Burials of Melquiades Estrada, The (2006)","Action|Adventure|Crime|Drama|Western"
4542,"Munich (2005)","Action|Crime|Drama|Thriller"
4546,"Producers, The (2005)","Comedy|Musical"
4547,"Transamerica (2005)","Adventure|Comedy|Drama"
4548,"Rumor Has It... (2005)","Comedy|Drama|Romance"
4549,"Cheaper by the Dozen 2 (2005)","Adventure|Comedy"
4551,"Fun with Dick and Jane (2005)","Comedy|Crime"
4552,"Ringer, The (2005)","Comedy"
4553,"Casanova (2005)","Action|Adventure|Comedy|Drama|Romance"
4554,"Mrs. Henderson Presents (2005)","Comedy|Drama"
4556,"White Countess, The (2005)","Drama"
4560,"Dirty Love (2005)","Comedy|Romance"
4565,"Spirit of the Beehive, The (Espíritu de la colmena, El) (1973)","Drama|Horror|Mystery"
4577,"Keeping Mum (2005)","Comedy|Drama|Film-Noir"
4581,"Goodnight, Mister Tom (1999)","Drama"
4582,"Late Spring (Banshun) (1949)","Drama"
4605,"New World, The (2005)","Adventure|Drama|Romance"
4621,"7 Faces of Dr. Lao (1964)","Fantasy|Mystery|Western"
4628,"Boys of Baraka, The (2005)","Documentary"
4632,"Sympathy for Lady Vengeance (Chinjeolhan geumjassi) (2005)","Crime|Drama|Mystery|Thriller"
4633,"Boys Don't Cry (Chlopaki nie placza) (2000)","Comedy"
4638,"49th Parallel (1941)","Adventure|Drama|Thriller|War"
4643,"District B13 (Banlieue 13) (2004)","Action|Sci-Fi"
4645,"BloodRayne (2005)","Action|Fantasy|Horror"
4646,"Hostel (2005)","Horror"
4647,"Grandma's Boy (2006)","Comedy"
4648,"Tristan & Isolde (2006)","Drama|Romance"
4650,"Glory Road (2006)","Drama"
4651,"Last Holiday (2006)","Comedy"
4652,"Hoodwinked (2006)","Animation|Children|Comedy"
4653,"April's Shower (2003)","Comedy|Romance"
4654,"Underworld: Evolution (2006)","Action|Fantasy|Horror"
4656,"Looking for Comedy in the Muslim World (2005)","Comedy"
4661,"Shadows of Forgotten Ancestors (1964)","Drama|Romance"
4676,"Cul-de-sac (1966)","Comedy|Crime|Drama|Thriller"
4689,"Vinci (2004)","Comedy|Crime"
4691,"Dunwich Horror, The (1970)","Horror"
4727,"Water (2005)","Drama|Romance"
4732,"Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005)","Drama|War"
4735,"Matti: Hell Is for Heroes (Matti) (2006)","Comedy|Drama"
4736,"World's Fastest Indian, The (2005)","Adventure|Drama"
4740,"Bandidas (2006)","Action|Comedy|Crime|Western"
4746,"Tristram Shandy: A Cock and Bull Story (2005)","Comedy|Drama"
4757,"Annapolis (2006)","Drama"
4758,"Big Momma's House 2 (2006)","Action|Comedy|Crime"
4760,"Nanny McPhee (2005)","Children|Comedy|Fantasy"
4773,"Final Destination 3 (2006)","Horror|Mystery|Thriller"
4775,"Something New (2006)","Comedy|Drama|Romance"
4779,"Block Party (a.k.a. Dave Chappelle's Block Party) (2005)","Comedy|Documentary|Musical"
4781,"Madame Curie (1943)","Drama"
4785,"Imagine Me & You (2005)","Comedy|Drama|Romance"
4796,"Pink Panther, The (2006)","Adventure|Comedy|Crime"
4799,"Business, The (2005)","Comedy|Crime|Drama|Thriller"
4801,"Curious George (2006)","Adventure|Animation|Children|Comedy"
4803,"Firewall (2006)","Crime|Drama|Thriller"
4806,"Tony Takitani (2004)","Drama"
4809,"When a Stranger Calls (2006)","Horror|Thriller"
4810,"Tamara (2005)","Fantasy|Horror|Thriller"
4811,"London (2005)","Drama"
4813,"Neil Young: Heart of Gold (2006)","Documentary|Musical"
4814,"Freedomland (2006)","Crime|Drama"
4815,"Winter Passing (2005)","Drama"
4816,"Eight Below (2006)","Action|Adventure|Drama"
4817,"Date Movie (2006)","Comedy|Romance"
4819,"Running Scared (2006)","Action|Crime|Thriller"
4820,"Madea's Family Reunion (2006)","Comedy|Drama"
4821,"Doogal (2006)","Animation|Children"
4822,"Ultraviolet (2006)","Action|Sci-Fi|Thriller"
4824,"Just My Luck (2006)","Comedy|Romance"
4825,"Pulse (2006)","Horror|Mystery|Thriller"
4826,"Deep Sea 3D (2006)","Documentary|IMAX"
4827,"16 Blocks (2006)","Crime|Thriller"
4833,"Half Light (2006)","Romance|Thriller"
4838,"Failure to Launch (2006)","Comedy|Romance"
4841,"Ice Age 2: The Meltdown (2006)","Adventure|Animation|Comedy"
4845,"Big White, The (2005)","Comedy|Crime|Drama"
4848,"Stromboli (1950)","Drama"
4859,"Free Zone (2005)","Drama|War"
4860,"Naked Spur, The (1953)","Western"
4863,"Ask the Dust (2006)","Drama|Romance"
4865,"V for Vendetta (2006)","Thriller"
4866,"She's the Man (2006)","Comedy|Romance"
4867,"Thank You for Smoking (2006)","Comedy"
4868,"Find Me Guilty (2006)","Comedy|Crime|Drama"
4869,"Inside Man (2006)","Crime|Drama|Thriller"
4872,"Tsotsi (2005)","Crime|Drama"
4875,"Aquamarine (2006)","Children|Comedy|Fantasy"
4877,"Leprechaun 2 (1994)","Comedy|Fantasy|Horror"
4886,"Lights in the Dusk (Laitakaupungin valot) (2006)","Crime|Drama|Film-Noir"
4896,"Hills Have Eyes, The (2006)","Drama|Horror|Thriller"
4897,"Shaggy Dog, The (2006)","Adventure|Children|Comedy|Fantasy"
4909,"Son of the Pink Panther (1993)","Comedy"
4913,"Unknown White Male (2005)","Documentary"
4918,"Lives of Others, The (Das Leben der Anderen) (2006)","Drama"
4922,"Nanook of the North (1922)","Documentary|Drama"
4924,"Resurrection (1980)","Drama|Fantasy"
4928,"Take the Lead (2006)","Drama"
4931,"Devil and Daniel Johnston, The (2005)","Documentary"
4934,"Money (Argent, L') (1983)","Crime|Drama"
4935,"Mouchette (1967)","Drama"
4937,"Lucky Number Slevin (2006)","Crime|Drama|Thriller"
4941,"Volver (2006)","Comedy|Drama"
4944,"Akeelah and the Bee (2006)","Drama"
4947,"Larry the Cable Guy: Health Inspector (2006)","Comedy"
4949,"Stay Alive (2006)","Horror|Sci-Fi|Thriller"
4952,"Basic Instinct 2 (2006)","Crime|Drama|Mystery|Thriller"
4954,"Brick (2005)","Crime|Drama|Film-Noir|Mystery"
4956,"Evil Aliens (2005)","Comedy|Horror|Sci-Fi"
4958,"This Film Is Not Yet Rated (2006)","Documentary"
4963,"ATL (2006)","Drama"
4965,"Slither (2006)","Comedy|Horror|Sci-Fi"
4968,"Benchwarmers, The (2006)","Comedy"
4969,"Phat Girlz (2006)","Comedy"
4970,"Renaissance (2006)","Action|Animation|Film-Noir|Sci-Fi|Thriller"
4973,"Friends with Money (2006)","Comedy|Drama|Romance"
4976,"Reefer Madness: The Movie Musical (2005)","Comedy|Drama|Musical"
4981,"Magic (1978)","Drama|Horror|Romance|Thriller"
4983,"Candy (2006)","Drama|Romance"
4985,"Child, The (L'Enfant) (2005)","Drama"
4987,"Hoot (2006)","Children|Comedy"
4991,"Scary Movie 4 (2006)","Comedy|Horror"
4992,"Hard Candy (2005)","Drama|Thriller"
4993,"Dead Birds (2004)","Horror|War|Western"
5001,"Prairie Home Companion, A (2006)","Comedy|Drama|Musical"
5006,"Sentinel, The (2006)","Crime|Drama|Thriller"
5008,"Wild, The (2006)","Adventure|Animation|Children|Comedy|Fantasy"
5010,"Silent Hill (2006)","Fantasy|Horror|Thriller"
5014,"American Dreamz (2006)","Comedy|Drama"
5022,"Kinky Boots (2005)","Comedy|Drama"
5024,"Protector, The (a.k.a. Warrior King) (Tom Yum Goong) (2005)","Action|Comedy|Crime|Thriller"
5025,"Mission: Impossible III (2006)","Action|Adventure|Thriller"
5029,"RV (2006)","Action|Children|Comedy"
5031,"United 93 (2006)","Drama"
5033,"Stick It (2006)","Comedy"
5046,"Footlight Parade (1933)","Comedy|Musical|Romance"
5050,"American Haunting, An (2005)","Drama|Horror|Mystery|Thriller"
5053,"Down in the Valley (2005)","Drama|Romance"
5058,"Hidden Blade, The (Kakushi ken oni no tsume) (2004)","Action|Drama|Romance"
5061,"Over the Hedge (2006)","Adventure|Animation|Children|Comedy"
5063,"Art School Confidential (2006)","Comedy|Drama"
5064,"Poseidon (2006)","Action|Adventure|Thriller"
5065,"Da Vinci Code, The (2006)","Drama|Mystery|Thriller"
5071,"X-Men: The Last Stand (2006)","Fantasy|Sci-Fi|Thriller"
5074,"Break-Up, The (2006)","Comedy|Drama|Romance"
5075,"Peaceful Warrior (2006)","Drama"
5077,"Cars (2006)","Animation|Children|Comedy|Fantasy"
5079,"Lost City, The (2005)","Drama"
5090,"Vera Cruz (1954)","Adventure|Western"
5093,"Notorious Bettie Page, The (2005)","Drama"
5096,"On a Clear Day (2005)","Drama"
5098,"Omen, The (2006)","Horror"
5099,"King, The (2005)","Drama"
5100,"Nacho Libre (2006)","Comedy"
5101,"Lake House, The (2006)","Drama|Fantasy|Romance"
5103,"Click (2006)","Comedy|Drama|Fantasy"
5104,"Seventh Victim, The (1943)","Drama|Horror|Mystery"
